,id,duration_ms,explicit,name,popularity,album_type,album_name,release_date,artist_name
1315,7F4JILMp6lgghylhz5d9KT,149610,False,Hope,30,single,Hope,2021-05-31,Tenno
1316,7MmZfu8jkWsHC3syBFLQFM,231200,False,La Risa Tonta (En Directo),9,album,"El Último de la Fila, los Burros & los Rápidos...Historia de una Banda (Autobiografía Sónica)",1980,El Último De La Fila
1317,7zvqrrxDtJXxWnewvtblDO,130843,False,Wander,14,compilation,Sakura Season,2022-04-01,Azuku
1318,07qCt941ZIm3alfGCoP247,250226,False,"What's up, people?!",59,album,Bu-ikikaesu,2007-03-14,MAXIMUM THE HORMONE
1319,0HDfN1Q5AukdgzQEGqIMAB,263350,False,Adrenaline,42,album,Eurobeat Ace 1,2018-03-17,Ace
1320,1Pd1zzDTp8G32vnSLWIlbI,288100,False,DON'T STOP THE MUSIC,54,compilation,SUPER EUROBEAT presents INITIAL D 〜D SELECTION〜,1998-07-29,Lou Grant
1321,1lZeqR3QZExwywt1Fwh90J,224626,False,ヒカリへ,50,single,ヒカリヘ,2002,The BabyStars
1322,5UqCQaDshqbIk3pkhy4Pjg,199906,False,Levels - Radio Edit,80,single,Levels,2011-10-28,Avicii
1323,0J9g1MMJDhyvOb3NWckHMm,219333,True,Chulo pt.2,73,single,Chulo pt.2,2023-06-22,Bad Gyal
1324,0uZVkyZkKtKp5saAGpjWC8,199146,False,Los Sueños,32,album,Chambao,2012-05-08,Chambao
1325,3HiSswzq0yxIsyxn99pHPX,290333,False,A la luna se le ve el ombligo,44,album,Los Sueños Locos,2001-10-19,Fito y Fitipaldis
1326,72LKiSkdnb1oxgHNKYzxVo,248506,False,Duende Del Sur - Directo Perito Moreno,15,album,Chambao En El Fin Del Mundo,2009-12-08,Chambao
